NR_PROPOSTA;ITEM_PROPOSTA;DT_UPLOAD;HOSPEDAGEM;CD_CLI;FAT_FAIXA;CD_PROD;QTD;MESES_BONIF;VL_PCT_DESC_TEMP;VL_PCT_DESCONTO;PRC_UNITARIO;VL_DESCONTO_TEMPORARIO;VL_TOTAL;VL_FULL;VL_DESCONTO
AAJXBY;01;2024-03-18;ON PREMISES;TEZKBO;Faixa 11 - Acima de 850 M;2012101-3;24;0;0;0;94,5867907781946;0;2270,08297867667;1193,76096905344;0
AAKS27;01;2024-07-16;ON PREMISES;TFDDLC;Sem Informações de Faturamento;VAV.918;1;0;0;19,9851379270905;82,4964969880574;0;82,4964969880574;157,257896419142;74,761399431085
AAMEAV;01;2025-01-30;ON PREMISES;T15633;Faixa 06 - De 50 M ate 75 M;GPV.000041;1;0;0;0;75,6694326225557;0;75,6694326225557;75,3205124610183;0
AAKDSW;03;2024-04-29;ON PREMISES;TFCRJD;Faixa 11 - Acima de 850 M;AUT.04.000045;10;0;0;0;11,7161504843924;0;117,161504843924;117,161504843924;0
AAKAZP;01;2024-04-29;ON PREMISES;T77135;Faixa 08 - De 150 M ate 300 M;5J16017102;88;0;0;0;136,251221151647;0;11990,107461345;0,369939448376939;0
AAMIC7;01;2025-02-06;ON PREMISES;T60617;Faixa 05 - De 35 M ate 50 M;1131001548;1;0;0;0;16212,6425675504;0;16212,6425675504;16212,6425675504;0
AAMGVO;08;2025-01-30;ON PREMISES;TFEDYH;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;42,0385736791976;0;42,0385736791976;0,00420385736791976;0
AAJVWO;01;2024-03-27;ON PREMISES;T62472;Faixa 11 - Acima de 850 M;1113001031-7;8;0;0;17,7865205236685;135,570196258044;0;1084,56157006435;1879,96501493372;795,403444869362
AAKZQA;03;2024-09-03;ON PREMISES;TFDVK8;Faixa 04 - De 25 M ate 35 M;2010095-6;4;0;0;0,323697017329822;114,143135253757;0;456,564133300293;456,572541015029;3,53964790378844
AAKMPR;02;2024-07-31;ON PREMISES;TFDJI5;Sem Informações de Faturamento;1113301178;5;0;0;12,6115721037593;65,0042464801432;0;325,021232400716;464,316046286737;139,294813886021
AAMIPH;15;2025-02-10;ON PREMISES;TFEDWE;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;32,1595088645862;0;32,1595088645862;0,00420385736791976;0
AAKVGJ;01;2024-07-26;ON PREMISES;T07654;Faixa 01 - De 4,5 M ate 7,5 M;1131001018-2;1;0;0;0;948,112767616415;0;948,112767616415;948,112767616415;0
AAMFIM;04;2025-02-03;ON PREMISES;TFC340;Sem Informações de Faturamento;1113001020-0;2;0;0;21,8684660279186;128,839820612005;0;257,67964122401;537,009147892806;279,329506668796
AAKNOR;01;2024-06-21;ON PREMISES;TDC1GA;Sem Informações de Faturamento;CONSV.451;16;0;0;0;75,6694326225557;0;1210,71092196089;143,469244252366;0
AALCHM;04;2024-09-17;ON PREMISES;TDCA4S;Sem Informações de Faturamento;7T63301076;1;0;0;0;166,405490051736;0;166,405490051736;166,405490051736;0
AAKXP1;01;2024-08-13;ON PREMISES;TFAAP9;Faixa 00 - Ate 4,5 M;1113301089;2;0;0;1,24854563827217;273,124613193747;0;546,249226387494;562,955355567607;16,7061291801131
AALSS6;02;2024-11-27;ON PREMISES;T16800;Faixa 02 - De 7,5 M ate 15 M;AUT.04.000056;1;3;12,6115721037593;0;0,231212155235587;0,0714655752546359;0,231212155235587;0,231212155235587;0
AALSLA;01;2024-11-21;ON PREMISES;TFECNB;Sem Informações de Faturamento;RJV.000024;1;0;0;0;5634,21983735446;0;5634,21983735446;0,00420385736791976;0
AAJZAP;02;2024-03-28;TOTVS CLOUD;T50754;Faixa 08 - De 150 M ate 300 M;7T63301066;28;999;4,20385736791976;0;187,761085480768;525,730198574677;5257,31039346151;5257,31039346151;0
AAKYVP;01;2024-08-20;ON PREMISES;TDC1GA;Sem Informações de Faturamento;CONSV.451;24;0;0;0;75,6694326225557;0;1816,06638294134;215,203866378548;0
AALWRP;04;2024-12-30;TOTVS CLOUD;TFCOKA;Faixa 08 - De 150 M ate 300 M;AUT.01.000307;15;999;20,1785153660148;0;81,4959789344925;586,770207556872;1222,43968401739;1222,43968401739;0
AAKXFK;01;2024-08-06;ON PREMISES;T13454;Faixa 03 - De 15 M ate 25 M;103600011-7;1;0;0;0;1369,54106103564;0;1369,54106103564;1369,54106103564;0
AALMNQ;01;2024-10-22;ON PREMISES;TDC0GU;Faixa 05 - De 35 M ate 50 M;CONSV.451;152;0;0;0;81,9962379612749;0;12463,4281701138;1362,95782039747;0
AAJWHR;02;2024-04-10;ON PREMISES;TFDSSX;Sem Informações de Faturamento;FDV.000067;1;0;0;10,5096434197994;945,867907781946;0;945,867907781946;1261,15721037593;315,289302593982
AALCIA;01;2024-09-10;ON PREMISES;TDC0Q0;Sem Informações de Faturamento;CONSV.448;80;0;0;0;68,1024893603001;0;5448,19914882401;717,346221261828;0
AALVU7;06;2024-12-27;ON PREMISES;T14475;Faixa 08 - De 150 M ate 300 M;71A3301355;150;999;6,30578605187964;0;3,16130074067566;71,1292666652023;474,195111101349;474,195111101349;0
AAMJIA;04;2025-02-20;ON PREMISES;TFEEFT;Sem Informações de Faturamento;AGV.00158;1;0;0;0;105,096434197994;0;105,096434197994;105,096434197994;0
AAMGTW;05;2025-02-28;ON PREMISES;TFDEM9;Sem Informações de Faturamento;2010083-8;220;0;0;0;110,389090624205;0;24285,3729290272;24285,5999373251;0
AAKJTC;12;2024-05-28;ON PREMISES;TFDU66;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;50,4462884150371;0;50,4462884150371;0,00420385736791976;0
AALGNA;01;2024-09-30;ON PREMISES;TEZJBZ;Faixa 00 - Ate 4,5 M;0111001000-5;4;0;0;31,3902029662568;1818,98385995467;0;7275,93543981869;28729,3798529468;21453,4444131281
AAMKIB;01;2025-02-26;TOTVS CLOUD;TFEEL4;Faixa 09 - De 300 M ate 500 M;7T63301069;7;0;0;0;495,899626691919;0;3471,29738684343;3471,29738684343;0
AALV34;01;2024-11-29;ON PREMISES;T12552;Faixa 02 - De 7,5 M ate 15 M;0111001000-5;1;0;0;21,0192868395988;3967,67204941792;0;3967,67204941792;7935,34409883585;3967,67204941792
AAKB18;02;2024-04-15;ON PREMISES;TEZEFG;Faixa 02 - De 7,5 M ate 15 M;1113001015-7;2;0;0;0;236,946216685429;0;473,892433370859;473,892433370859;0
AAJWOX;08;2024-03-28;ON PREMISES;T51367;Faixa 02 - De 7,5 M ate 15 M;0113001085-3;5;0;0;15,5542722613031;2755,33843851302;0;13776,6921925651;21867,7934107397;8091,10121817464
AAKWD4;01;2024-08-30;ON PREMISES;TFDUQA;Faixa 01 - De 4,5 M ate 7,5 M;71A3101016;10;0;0;0;36,4768703814398;0;364,768703814398;364,768703814398;0
AAJLO4;05;2024-08-01;ON PREMISES;T55737;Faixa 08 - De 150 M ate 300 M;1M13301059;1;12;1,75162124949113;0;27781,2334544714;1157,56155325828;27781,2334544714;0,00420385736791976;0
AALITI;09;2024-11-08;ON PREMISES;T61384;Faixa 05 - De 35 M ate 50 M;5J16017024;190;0;0;0;460,440089793515;0;87483,6170607679;0,798732899904754;0
AAKLKI;01;2024-08-15;ON PREMISES;T53161;Faixa 11 - Acima de 850 M;5J16017187;20;0;0;0;96,453303449551;0;1929,06606899102;0,0840771473583952;0
AAMNNK;01;2025-03-11;ON PREMISES;T75419;Faixa 10 - De 500 M ate 850 M;5J16017024;30;0;0;0;412,949113108126;0;12388,4733932438;0,126115721037593;0
AAMLXZ;02;2025-02-28;ON PREMISES;TFEEOE;Sem Informações de Faturamento;AGV.00138;30;0;0;1,22752635143257;0,979498766725304;0;29,3849630017591;30,2677730490223;0,88281004726315
AALY42;01;2024-12-17;ON PREMISES;TB5707;Faixa 00 - Ate 4,5 M;0113301140;4;0;0;17,8369668120835;516,969359819932;0;2067,87743927973;3591,6243962854;1523,74695700567
AAKHD7;02;2024-05-17;ON PREMISES;T17891;Faixa 07 - De 75 M ate 150 M;3116001749;1;0;0;0;576,40769914495;0;576,40769914495;533,818420150555;0
AAKJOA;02;2024-05-29;ON PREMISES;TEZGYJ;Faixa 03 - De 15 M ate 25 M;1111053016;3;0;0;0;350,782470351329;0;1052,34741105399;1052,34741105399;0
AAMNFB;01;2025-02-28;ON PREMISES;TDCC70;Sem Informações de Faturamento;AGV.00138;70;0;0;10,5096434197994;0,756694326225557;0;52,968602835789;70,624803781052;17,656200945263
AAMDA8;01;2025-01-16;ON PREMISES;T98879;Faixa 09 - De 300 M ate 500 M;0131001018-1;1;0;0;0;31706,7155913449;0;31706,7155913449;31706,7155913449;0
AAKUPV;01;2024-10-04;ON PREMISES;TFEBTA;Faixa 02 - De 7,5 M ate 15 M;7T63303017;1;999;21,0192868395988;0;235,622001614535;117,813102735951;235,622001614535;234,238932540489;0
AAKJTC;10;2024-05-28;ON PREMISES;TFDU66;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;25,2231442075186;0;25,2231442075186;0,00420385736791976;0
AALYFG;01;2024-12-16;ON PREMISES;T01744;Sem Informações de Faturamento;AGV.00129;230;0;0;0;1,6815429471679;0;386,754877848618;338,410518117541;0
AALXLS;03;2024-12-16;ON PREMISES;TFCFV6;Faixa 07 - De 75 M ate 150 M;2F66001335;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AAKZ16;07;2024-11-11;ON PREMISES;TFBYFZ;Sem Informações de Faturamento;CMV.001521;95;0;0;0;1,42090379035688;0;134,985860083904;71,8859609914279;0
AAKUTD;01;2024-08-28;ON PREMISES;TEZHXR;Faixa 09 - De 300 M ate 500 M;71A3301298;10;0;0;0;15,0918479508319;0;150,918479508319;149,236936561151;0
AAKDDE;03;2024-04-30;TOTVS CLOUD;TFDTS2;Faixa 00 - Ate 4,5 M;7T63301071;1;0;0;0;184,898258613215;0;184,898258613215;184,898258613215;0
AAKNCW;04;2024-06-25;ON PREMISES;TFDQA5;Sem Informações de Faturamento;CONSV.117;3;0;0;0;4,03149921583505;0;12,0944976475051;12,0944976475051;0
AALUWD;03;2024-11-28;ON PREMISES;T12377;Faixa 11 - Acima de 850 M;71A3301150;1;999;8,40771473583952;0;84,1444090762819;16,8280410437828;84,1444090762819;84,1444090762819;0
AAKXMZ;02;2024-08-07;ON PREMISES;T05967;Faixa 08 - De 150 M ate 300 M;153600032-9;1;0;0;0;2543,43039631092;0;2543,43039631092;2543,43039631092;0
AAKBZ8;01;2024-04-19;ON PREMISES;T35673;Faixa 11 - Acima de 850 M;1M13301001;1;0;0;0;290,301574399067;0;290,301574399067;0,00420385736791976;0
AAKPCE;01;2024-07-03;ON PREMISES;T35463;Faixa 04 - De 25 M ate 35 M;3116001747;1;0;0;0;460,675505806119;0;460,675505806119;395,124757868146;0
AAKZ01;01;2024-10-29;ON PREMISES;TEXN09;Faixa 11 - Acima de 850 M;5J16017110;1;0;0;0;107,854164631349;0;107,854164631349;0,00420385736791976;0
AAL605;01;2024-08-30;ON PREMISES;T55622;Faixa 04 - De 25 M ate 35 M;5J16017189;2;0;0;0;8054,86396766318;0;16109,7279353264;0,00840771473583952;0
AAKAON;04;2024-08-16;ON PREMISES;TEZOF2;Faixa 02 - De 7,5 M ate 15 M;CMV.004720;24;0;0;10,0724422535357;58,156162827802;0;1395,74790786725;1835,63954284637;439,891634979124
AALXWN;01;2024-12-13;ON PREMISES;TD4347;Sem Informações de Faturamento;1113301088;10;0;0;0;82,4502545570103;0;824,502545570102;567,520744669168;0
AAKVEN;03;2024-08-06;ON PREMISES;T15159;Faixa 03 - De 15 M ate 25 M;AUT.01.000243;16;0;0;0;25,2231442075186;0;403,570307320297;403,570307320297;0
AAJXSN;01;2024-03-20;ON PREMISES;TFDSH1;Sem Informações de Faturamento;BMV.20173031;1;0;0;0;210,192868395988;0;210,192868395988;71,88175713406;0
AALENW;01;2024-09-16;ON PREMISES;TFCYEC;Sem Informações de Faturamento;1113301114;5;0;0;21,3976340027116;46,2424310471174;0;231,212155235587;470,916102354372;239,703947118785
AAMGFF;03;2025-03-21;ON PREMISES;T14063;Faixa 07 - De 75 M ate 150 M;1111053016;2;0;0;0;396,877766390569;0;793,755532781137;793,755532781137;0
AALCGH;01;2024-09-02;ON PREMISES;T53780;Faixa 00 - Ate 4,5 M;2012101-3;16;0;0;0;116,194617649302;0;1859,11388238883;795,840646035626;0
AAKD39;02;2024-04-23;ON PREMISES;T16194;Faixa 03 - De 15 M ate 25 M;153600011-6;1;0;0;0;236,542646378109;0;236,542646378109;236,542646378109;0
AAKTG1;01;2024-07-16;ON PREMISES;TFDF96;Sem Informações de Faturamento;2012101-3;60;0;0;0,626374747820044;83,1102601637736;0;4986,61560982642;5062,28504244898;75,6694326225557
AALNA6;08;2024-10-31;ON PREMISES;TFDOAK;Faixa 02 - De 7,5 M ate 15 M;2010095-6;24,5;0;0;0;123,870861203124;0;3034,79826476022;2933,38651154521;0
AALTE1;01;2024-11-26;ON PREMISES;TDC09J;Faixa 03 - De 15 M ate 25 M;CONSV.100;3;0;0;0;83,1144640211416;0;249,343392063425;217,549618789848;0
AAKXJR;02;2024-08-06;ON PREMISES;T01872;Faixa 00 - Ate 4,5 M;153600011-6;1;0;0;0;97,9120419562191;0;97,9120419562191;97,9120419562191;0
AAM769;01;2025-01-02;ON PREMISES;TFEDJ6;Faixa 07 - De 75 M ate 150 M;2010067-2;3388;0;0;10,6147398539974;63,0704720909002;0;213682,75944397;285850,362063619;72167,602619649
AALOX2;01;2024-10-31;ON PREMISES;T53560;Faixa 09 - De 300 M ate 500 M;2012101-3;16;0;0;0;129,100459768816;0;2065,60735630105;795,840646035626;0
AALT42;01;2024-12-12;ON PREMISES;TDC1GA;Sem Informações de Faturamento;CONSV.451;24;0;0;0;75,6694326225557;0;1816,06638294134;215,203866378548;0
AAMEJ7;01;2025-01-23;ON PREMISES;TFBKIP;Faixa 03 - De 15 M ate 25 M;1131001007-5;1;0;0;0;1568,25319495983;0;1568,25319495983;1568,25319495983;0
AAJUS6;01;2024-03-28;TOTVS CLOUD;TFDCVD;Faixa 08 - De 150 M ate 300 M;7P63301002;20;0;0;0;42,6733561417535;0;853,46712283507;853,46712283507;0
AALBNX;01;2024-08-30;ON PREMISES;TFDVLH;Sem Informações de Faturamento;2F66001335;1;0;0;34,3497185532724;651,177506290771;0;651,177506290771;3560,30145503703;2909,12394874626
AAJPBX;06;2024-06-18;ON PREMISES;T34103;Faixa 06 - De 50 M ate 75 M;AUT.01.000354;1;0;0;0;267,226601306555;0;267,226601306555;240,309302579765;0
AAKTT1;04;2024-08-30;ON PREMISES;TFCT26;Faixa 07 - De 75 M ate 150 M;1M13301018;1;0;0;0;5858,50823950508;0;5858,50823950508;0,00420385736791976;0
AAMMR9;03;2025-03-14;ON PREMISES;TB2401;Faixa 05 - De 35 M ate 50 M;CONSV.111;16;0;0;0;7,86962099274579;0;125,913935883933;386,754877848618;0
AALCT8;01;2024-09-09;ON PREMISES;T60311;Faixa 08 - De 150 M ate 300 M;2012101-3;4;0;0;0;81,0419623387571;0;324,167849355029;198,960161508906;0
AAKUI5;02;2024-12-03;ON PREMISES;TFECYR;Sem Informações de Faturamento;7P11001019;50;0;0;0;133,80037230615;0;6690,01861530751;472,723761022577;0
AALCSS;02;2024-09-11;ON PREMISES;T57177;Faixa 05 - De 35 M ate 50 M;0119001020;1;0;0;0;12214,7279682277;0;12214,7279682277;12214,7279682277;0
AAJDM9;05;2024-04-22;TOTVS CLOUD;TFDTLN;Faixa 07 - De 75 M ate 150 M;7T63301081;1;15;21,0192868395988;0;321,35546877589;160,679836316629;321,35546877589;321,35546877589;0
AALJKZ;01;2024-10-04;ON PREMISES;TFCFCE;Faixa 08 - De 150 M ate 300 M;1131001031-5;1;0;0;6,30578605187964;11844,9987127191;0;11844,9987127191;13935,2911194846;2090,29240676548
AAMC20;09;2025-01-15;ON PREMISES;TFEDS6;Sem Informações de Faturamento;AUT.01.000582;3;0;0;4,20385736791976;14,6420352124645;0;43,9261056373936;48,8067840415484;4,88067840415484
AAKRH6;04;2024-07-08;ON PREMISES;TFDUTT;Sem Informações de Faturamento;FDV.000082;21;0;0;8,41612245057536;7,59216640646309;0;159,435494535725;199,338508672019;39,9030141362944
AALN97;01;2024-10-25;ON PREMISES;TFDGZL;Sem Informações de Faturamento;CMV.004720;16;0;0;0;69,5318008653928;0;1112,50881384629;1112,50881384629;0
AAKFBV;01;2024-05-27;ON PREMISES;TFDU70;Sem Informações de Faturamento;0113301154;5;0;0;9,54275622517785;1050,96434197994;0;5254,8217098997;6797,53226749205;1542,71055759235
AAMDLR;01;2025-01-20;ON PREMISES;TEWOX7;Faixa 01 - De 4,5 M ate 7,5 M;0131001003-8;1;0;0;0;2773,97834208237;0;2773,97834208237;2773,97834208237;0
AALSVK;01;2024-12-11;ON PREMISES;TDC865;Sem Informações de Faturamento;FDV.000035;1;0;0;3,93481049637289;561,214958617288;0;561,214958617288;619,186151720901;57,9711931036135
AAJHOA;04;2024-03-01;ON PREMISES;TEXPYU;Faixa 00 - Ate 4,5 M;AUT.04.000348;10;0;0;0;18,9173581556389;0;189,173581556389;69,0693765549217;0
AAKJS5;01;2024-06-20;ON PREMISES;TFDAIL;Sem Informações de Faturamento;CONSV.265;4;0;0;19,4092094676855;92,1737766490086;0;368,695106596035;684,959704099374;316,264597503339
AALBHO;01;2024-08-29;ON PREMISES;TFDVJM;Sem Informações de Faturamento;1113301134;1;0;0;0;52,548217098997;0;52,548217098997;52,548217098997;0
AALIVF;01;2024-11-22;ON PREMISES;TFCOKA;Faixa 08 - De 150 M ate 300 M;AUT.02.000001;12;0;0;0;24,2184222965857;0;290,621067559029;290,621067559029;0
AALHM3;01;2024-10-07;ON PREMISES;T07651;Sem Informações de Faturamento;3116001750;1;0;0;0,35312401890526;611,501500452344;0;611,501500452344;616,655429585414;5,15392913306963
AAKJY9;02;2024-05-29;ON PREMISES;TFDUAR;Sem Informações de Faturamento;1113301178;3;0;0;0;92,5100852384422;0;277,530255715327;277,530255715327;0
AAMAC4;01;2024-12-26;ON PREMISES;TFCKQG;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;336,308589433581;0;336,308589433581;0,00420385736791976;0
AALJOP;02;2024-11-22;ON PREMISES;TFCH84;Sem Informações de Faturamento;5J16017024;19;0;0;0;349,790360012499;0;6646,01684023749;0,0798732899904754;0
AAKNHU;06;2024-06-28;TOTVS CLOUD;TFBNZV;Faixa 07 - De 75 M ate 150 M;AUT.06.000006;1;0;0;0;3444,41371897558;0;3444,41371897558;3444,41371897558;0
AAMBZH;01;2025-01-15;ON PREMISES;TCAC14;Faixa 02 - De 7,5 M ate 15 M;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AALVB7;02;2024-11-28;ON PREMISES;TFECTF;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;33,6308589433581;0;33,6308589433581;0,00420385736791976;0
AAKLAZ;01;2024-06-06;ON PREMISES;TC3698;Faixa 00 - Ate 4,5 M;TFV.000004;1;0;0;0;32,3697017329822;0;32,3697017329822;32,3697017329822;0
AAJZYF;05;2024-04-04;ON PREMISES;TFCMWB;Faixa 11 - Acima de 850 M;71A3301376;10;0;0;0;79,1544303805612;0;791,544303805612;791,544303805612;0
AALANI;01;2024-08-27;ON PREMISES;TFBUAI;Faixa 01 - De 4,5 M ate 7,5 M;7TA1001080;30;0;0;0;1,95479367608269;0;58,6438102824807;58,6438102824807;0
AAJTIT;01;2024-03-14;ON PREMISES;TFCUKG;Faixa 03 - De 15 M ate 25 M;7T63303009;1;0;0;0;229,038760976372;0;229,038760976372;229,038760976372;0
AAJWHH;01;2024-03-13;ON PREMISES;TFBZ49;Faixa 00 - Ate 4,5 M;BMV.3002001;1;0;0;0;121,911863669673;0;121,911863669673;0,00420385736791976;0
AALYH1;01;2024-12-26;TOTVS CLOUD;TFEDGF;Sem Informações de Faturamento;7T63301069;4;999;5,04462884150371;0;327,774758976704;157,333565851765;1311,09903590681;1311,09903590681;0
AALTWM;02;2025-01-31;ON PREMISES;TFDPIO;Faixa 05 - De 35 M ate 50 M;2010095-6;38;0;0;0;115,635504619369;0;4394,22484496864;4394,14917553602;0
AAMOGA;09;2025-03-13;ON PREMISES;T54187;Faixa 06 - De 50 M ate 75 M;7P11001020;149;0;0;0;6,75980264761497;0;1007,21059449463;1007,21059449463;0
AAISRM;06;2024-08-23;ON PREMISES;T02250;Faixa 08 - De 150 M ate 300 M;0111001000-5;10;0;0;12,6115721037593;4998,10895587031;0;49981,0895587031;71401,5925454962;21420,5029867931
AALDA5;01;2024-10-01;ON PREMISES;TFDPXW;Sem Informações de Faturamento;CMV.001511;360;0;0;0;4,35099237579695;0;1566,3572552869;1566,3572552869;0
AAM869;01;2025-01-02;ON PREMISES;TFDED0;Sem Informações de Faturamento;1113301134;12;0;0;20,3887082344108;46,2424310471174;0;554,909172565408;1077,43182796836;522,522655402954
AALXWQ;05;2024-12-23;ON PREMISES;TEZEYE;Faixa 03 - De 15 M ate 25 M;CONSV.203;1;0;0;0;335,27864437844;0;335,27864437844;283,289540309377;0
AALEBW;01;2024-09-13;ON PREMISES;TFDVRB;Sem Informações de Faturamento;FDV.000005;1;0;0;8,00834828588714;535,991814409769;0;535,991814409769;662,107535447362;126,115721037593
AAKPHI;04;2024-06-28;ON PREMISES;TFCSRU;Faixa 05 - De 35 M ate 50 M;FDV.000072;50;0;0;1,6815429471679;5,04462884150371;0;252,231442075186;262,741085494985;10,5096434197994
AAMEOK;02;2025-01-29;ON PREMISES;TFEDXF;Sem Informações de Faturamento;AGV.00137;200;0;0;29,4900594359571;0,420385736791976;0;84,0771473583952;281,658443650624;197,581296292229
AAKDD9;03;2024-04-25;ON PREMISES;TFDC75;Sem Informações de Faturamento;71A3301047;1;0;0;0;202,827710287393;0;202,827710287393;202,827710287393;0
AALPF7;01;2024-11-19;ON PREMISES;TFDVLH;Sem Informações de Faturamento;1113301114;1;0;0;22,0198048931637;44,846750400968;0;44,846750400968;94,1832204708743;49,3364700699063
AAKWX7;01;2024-08-06;ON PREMISES;TB0580;Faixa 00 - Ate 4,5 M;1113301178;2;0;0;20,3004272296845;48,3443597310772;0;96,6887194621545;186,979168010335;90,2904485481806
AALDNF;05;2024-09-17;TOTVS CLOUD;T51729;Faixa 00 - Ate 4,5 M;7T63301066;8;0;0;0;231,313047812417;0;1850,50438249933;1850,50438249933;0
AAJOA3;01;2024-05-08;ON PREMISES;T61662;Faixa 07 - De 75 M ate 150 M;2012114-8;79;0;0;0;60,8718546874781;0;4808,87652031077;3542,22907221234;0
AAMIB8;02;2025-02-18;ON PREMISES;T25106;Faixa 07 - De 75 M ate 150 M;2010067-2;8;0;0;1,18548777775337;81,992034103907;0;655,936272831256;674,971338993197;19,0350661619407
AAJWTO;01;2024-03-18;ON PREMISES;TB5225;Faixa 00 - Ate 4,5 M;1113301134;5;0;0;14,1669993298896;52,3001895142897;0;261,500947571449;394,426917545071;132,925969973623
AAMQW2;02;2025-03-21;ON PREMISES;TFEEXP;Sem Informações de Faturamento;AUT.01.000750;1;3;22,6139360549718;0;1200,92854586574;646,019373300333;1200,92854586574;1200,92854586574;0
AAKQOF;02;2024-07-04;ON PREMISES;TFBSL7;Faixa 00 - Ate 4,5 M;71A3301149;4;999;8,40771473583952;0;12,0188282148826;9,61422180043249;48,0753128595304;48,0753128595304;0
AAKIMV;12;2024-10-18;TOTVS CLOUD;T77325;Faixa 01 - De 4,5 M ate 7,5 M;2F66001307;1;0;0;0;4865,12413189354;0;4865,12413189354;0;0
AAJV88;01;2024-06-28;ON PREMISES;TFCKET;Sem Informações de Faturamento;71A3301148;1;18;10,5096434197994;0;60,1067526465167;15,0245862329452;60,1067526465167;60,1067526465167;0
AAKMFX;01;2024-06-24;ON PREMISES;T73755;Faixa 11 - Acima de 850 M;5J16017033;10;0;0;0;730,41601381869;0;7304,1601381869;0,0420385736791976;0
AAKTZM;03;2024-08-30;ON PREMISES;T53544;Faixa 09 - De 300 M ate 500 M;71A3101029;60;0;0;0;4,64105853418341;0;278,463512051005;278,463512051005;0
AALCZ5;01;2024-09-25;ON PREMISES;TFDHR5;Sem Informações de Faturamento;2F66001342;1;0;0;0;380,280937502021;0;380,280937502021;0,00420385736791976;0
AAMCYP;01;2025-01-16;ON PREMISES;TEZFAB;Faixa 08 - De 150 M ate 300 M;0131001007-4;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AALE43;01;2024-09-27;ON PREMISES;TFEBMF;Sem Informações de Faturamento;CONSV.220;20;0;0;4,61163153260798;25,2231442075186;0;504,462884150371;566,595896048225;62,1330118978541
AAKPV0;04;2024-07-24;ON PREMISES;TFDUSS;Faixa 05 - De 35 M ate 50 M;AUT.04.000503;1;999;8,40771473583952;0;32,9372224776513;6,58744449553026;32,9372224776513;32,9372224776513;0
AALBRK;04;2024-08-29;ON PREMISES;TFDVK8;Faixa 04 - De 25 M ate 35 M;0T63301013;1;0;0;0;13719,2885202061;0;13719,2885202061;10509,6434197994;0
AALBFG;02;2024-08-28;ON PREMISES;TFDUHZ;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;50,4462884150371;0;50,4462884150371;0,00420385736791976;0
AALORP;02;2024-10-31;ON PREMISES;TFCATG;Faixa 00 - Ate 4,5 M;AUT.02.000060;2;0;0;0;0,420385736791976;0;0,840771473583952;0,840771473583952;0
AAKXLZ;01;2024-08-06;ON PREMISES;TEZGQL;Faixa 09 - De 300 M ate 500 M;1131001189-6;1;0;0;0;12087,7714757165;0;12087,7714757165;12087,7714757165;0
AAKXT8;01;2024-08-26;ON PREMISES;TFBXD8;Faixa 01 - De 4,5 M ate 7,5 M;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AAKQHD;02;2024-07-08;ON PREMISES;TFCNEE;Sem Informações de Faturamento;71A3301150;1;0;0;0;84,1444090762819;0;84,1444090762819;84,1444090762819;0
